manifest_path,dataset,dataset_source,dataset_folder,run_variant,created_at,prompt_version,prompt_language,prompt_docx_recorded,prompt_docx_resolved,prompt_docx_sha256,source_mode,model_n,models,conditions,is_primary_run
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260630_004342\manifest.json,HAMD-17,PDCH,,,2026-06-30T00:43:42,正式使用提示词-2026-06-25,zh,,,,code_builder,1,MiniMax-M2.5,"[""4"", ""8"", ""12"", ""16"", ""21"", ""22""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260630_004636\manifest.json,HAMD-17,PDCH,,,2026-06-30T00:46:36,正式使用提示词-2026-06-25,zh,,,,code_builder,1,MiniMax-M2.5,"[""4"", ""16""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260722_154210\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,,2026-07-22T15:42:10,word-2026-06-25,zh,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\hamd正式使用提示词.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\hamd正式使用提示词.docx,68b20fdf093a3a060f6e2ac12b18cc5d5b90763d966880aec5a49832686a5436,docx_override,3,"glm-5.2,qwen3.7-max,kimi-k2.6","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260722_154501\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,,2026-07-22T15:45:01,word-2026-06-25,zh,,,,code_builder,3,"glm-5.2,qwen3.7-max,kimi-k2.6","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260722_165531\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,,2026-07-22T16:55:31,word-2026-06-25,zh,,,,code_builder,3,"glm-5.2,qwen3.7-max,kimi-k2.6","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260722_165840\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,,2026-07-22T16:58:40,word-2026-06-25,zh,,,,code_builder,3,"glm-5.2,qwen3.7-max,kimi-k2.6","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260722_174334\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,,2026-07-22T17:43:34,word-2026-06-25,zh,,,,code_builder,1,kimi-k2.6,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260723_221801\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,thinking_on_20260723,2026-07-23T22:18:01,word-2026-06-25,zh,,,,code_builder,1,qwen3.7-max,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260724_012654\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,thinking_on_20260723,2026-07-24T01:26:54,word-2026-06-25,zh,,,,code_builder,1,qwen3.7-max,"[""13"", ""14"", ""15"", ""16""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260724_021229\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,thinking_on_20260724,2026-07-24T02:12:29,word-2026-06-25,zh,,,,code_builder,1,kimi-k2.6,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260724_130409\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,thinking_on_20260724,2026-07-24T13:04:09,word-2026-06-25,zh,,,,code_builder,1,kimi-k2.6,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260724_150444\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,thinking_on_20260724,2026-07-24T15:04:44,word-2026-06-25,zh,,,,code_builder,1,kimi-k2.6,"[""15""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260724_152509\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,thinking_on_20260724,2026-07-24T15:25:09,word-2026-06-25,zh,,,,code_builder,1,kimi-k2.6,"[""16""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260724_202114\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,,2026-07-24T20:21:14,word-2026-06-25,zh,,,,code_builder,1,glm-5.2,"[""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260724_230030\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,,2026-07-24T23:00:30,word-2026-06-25,zh,,,,code_builder,1,glm-5.2,"[""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_082207\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,,2026-07-25T08:22:07,word-2026-06-25,zh,,,,code_builder,1,glm-5.2,"[""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_152504\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,,2026-07-25T15:25:04,word-2026-06-25,zh,,,,code_builder,1,glm-5.2,"[""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_163353\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,,2026-07-25T16:33:53,word-2026-06-25,zh,,,,code_builder,1,glm-5.2,"[""20"", ""21"", ""22"", ""23"", ""24""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_164951\manifest.json,HAMD-17,PDCH100,PDCH_HAMD_100人,,2026-07-25T16:49:51,word-2026-06-25,zh,,,,code_builder,1,glm-5.2,"[""21""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_215822\manifest.json,HAMD-17,PDCH,PDCH_HAMD_24人,,2026-07-25T21:58:22,word-2026-06-25,zh,,,,code_builder,1,kimi-k2.6,"[""3""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_220450\manifest.json,HAMD-17,PDCH,PDCH_HAMD_24人,,2026-07-25T22:04:50,word-2026-06-25,zh,,,,code_builder,1,glm-5.2,"[""2""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_220618\manifest.json,HAMD-17,PDCH,PDCH_HAMD_24人,,2026-07-25T22:06:18,word-2026-06-25,zh,,,,code_builder,1,qwen3.7-max,"[""6"", ""8""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_220752\manifest.json,HAMD-17,PDCH,PDCH_HAMD_24人,,2026-07-25T22:07:52,word-2026-06-25,zh,,,,code_builder,1,qwen3.7-max,"""ALL""",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_220829\manifest.json,HAMD-17,PDCH,PDCH_HAMD_24人,,2026-07-25T22:08:29,word-2026-06-25,zh,,,,code_builder,1,qwen3.7-max,"[""6"", ""8""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_221002\manifest.json,HAMD-17,PDCH,PDCH_HAMD_24人_开思考_20260722,,2026-07-25T22:10:02,word-2026-06-25,zh,,,,code_builder,1,qwen3.7-max,"""ALL""",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_221025\manifest.json,HAMD-17,PDCH,PDCH_HAMD_24人_开思考_20260722,,2026-07-25T22:10:25,word-2026-06-25,zh,,,,code_builder,1,qwen3.7-max,"[""6"", ""8""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_221533\manifest.json,HAMD-17,PDCH,PDCH_HAMD_100人,,2026-07-25T22:15:33,word-2026-06-25,zh,,,,code_builder,1,qwen3.7-max,"[""17"", ""18"", ""20"", ""21""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_222126\manifest.json,HAMD-17,PDCH,PDCH_HAMD_100人,,2026-07-25T22:21:26,word-2026-06-25,zh,,,,code_builder,1,qwen3.7-max,"[""17"", ""18""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_222240\manifest.json,HAMD-17,PDCH,PDCH_HAMD_100人,,2026-07-25T22:22:40,word-2026-06-25,zh,,,,code_builder,1,qwen3.7-max,"[""18""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_222330\manifest.json,HAMD-17,PDCH,PDCH_HAMD_24人,,2026-07-25T22:23:30,word-2026-06-25,zh,,,,code_builder,1,kimi-k2.6,"[""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_232030\manifest.json,HAMD-17,PDCH,PDCH_HAMD_100人,,2026-07-25T23:20:30,word-2026-06-25,zh,,,,code_builder,1,qwen3.7-max,"[""18""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_232102\manifest.json,HAMD-17,PDCH,PDCH_HAMD_100人,,2026-07-25T23:21:02,word-2026-06-25,zh,,,,code_builder,1,qwen3.7-max,"[""21""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260725_232135\manifest.json,HAMD-17,PDCH,PDCH_HAMD_100人,,2026-07-25T23:21:35,word-2026-06-25,zh,,,,code_builder,1,qwen3.7-max,"[""18""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260727_025701\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-27T02:57:01,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260727_031758\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-27T03:17:58,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260727_032316\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-27T03:23:16,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260727_161304\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-27T16:13:04,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260727_161707\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-27T16:17:07,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260727_162024\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-27T16:20:24,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260727_162148\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-27T16:21:48,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260727_162426\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-27T16:24:26,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260727_162701\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-27T16:27:01,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260727_163244\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,safety_probe,2026-07-27T16:32:44,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,1,glm-5.2,"[""1""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260727_163454\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,safety_probe2,2026-07-27T16:34:54,PHQ8-word-2026-06-27,en,,,,code_builder,1,glm-5.2,"[""1""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260727_163739\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,safety_probe3,2026-07-27T16:37:39,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,1,glm-5.2,"[""1""]",no
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260727_165645\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-27T16:56:45,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260727_165722\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-27T16:57:22,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260727_232912\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-27T23:29:12,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16""]",yes
